system:index,ADM_LEVEL,CC_2,COUNTRY,COUNTRY_NO,ENGTYPE_2,FID_TCL_QC,FID_world_,GID_0,GID_1,GID_2,HASC_2,ISDISPUTED,Id,MAX_LEVEL,NAME_0,NAME_0_NOR,NAME_1,NAME_1_NOR,NAME_2,NAME_2_NOR,NL_NAME_1,NL_NAME_2,SIZE,TYPE_2,VARNAME_2,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024,.geo
0000000000000000007b,0,,Czechia,czechia,,6,50238,CZE,,,,FALSE,50239,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,0,,Czechia,czechia,,6,50592,CZE,,,,FALSE,50593,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,0,,Czechia,czechia,,6,50593,CZE,,,,FALSE,50594,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,0,,Czechia,czechia,,6,50594,CZE,,,,FALSE,50595,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,0,,Czechia,czechia,,6,50595,CZE,,,,FALSE,50596,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.09812981262803078,0.29447031393647194,0.14721480756998062,0.09812981262803078,0.0,0.0,0.09808392077684402,0.19616809859871864,0.3923356756567955,0.3432937152683735,0.4414738081395626,0.3433898910880089,0.3924321085214615,0.3924321085214615,0.29425201565027237,0.29425201565027237,0.09808392077684402,0.14718006923794746,0.14718006923794746,0.29437025263905525,0.29437025263905525,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,0,,Czechia,czechia,,6,50596,CZE,,,,FALSE,50597,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04963403567671776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,0,,Czechia,czechia,,6,50597,CZE,,,,FALSE,50598,2,Czechia,czechia,,,,,,,small,,,0.6468590945005417,0.44782594218850136,0.04975835233926773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,0,,Czechia,czechia,,6,50598,CZE,,,,FALSE,50599,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,0,,Czechia,czechia,,6,50954,CZE,,,,FALSE,50955,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,0,,Czechia,czechia,,6,50955,CZE,,,,FALSE,50956,2,Czechia,czechia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,0,,Gambia,gambia,,7,37243,GMB,,,,FALSE,37244,2,Gambia,gambia,,,,,,,small,,,9509.628997512162,9493.31039492786,9538.337594375014,9577.293902613223,9563.151675283909,9530.812309496105,9488.124278321862,9396.971513338387,9434.016008414328,9548.796650327742,9547.669472150505,9420.671774238348,9212.136449307203,8964.502774566412,8727.568977326155,8712.146888278425,8771.612852074206,8789.374910384417,8738.998616479337,8723.900848582387,8686.720244199038,8735.263959683478,8890.566851913929,9036.58385554701,9117.530967757106,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,0,,Gambia,gambia,,7,37244,GMB,,,,FALSE,37245,2,Gambia,gambia,,,,,,,small,,,4252.6751108542085,4103.198390677571,3902.372509405017,3804.436872109771,3796.314115822315,3960.551409840584,4138.434803955257,4291.678459055722,4501.421445988119,4526.101157933474,4515.415981926024,4493.484333522618,4446.992804937065,4290.6401846930385,4153.02348716557,4174.480798587203,4238.517165586352,4232.624348722398,4297.356755852699,4424.372181415558,4561.174371488392,4538.926596447825,4463.5947375670075,4503.840278789401,4623.973123557866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,0,,Gambia,gambia,,7,37245,GMB,,,,FALSE,37246,2,Gambia,gambia,,,,,,,small,,,7.779061146080494,5.086311213672161,1.5709023997187614,0.44877445697784424,0.29918302595615387,0.37397874146699905,0.6732590273022652,0.6734538301825523,1.272010862827301,4.712686397135258,8.676545910537243,12.56581399589777,15.557543762028217,16.52986603230238,17.053539901971817,13.089353024959564,9.274996511638165,5.834695428609848,4.788164913654327,8.829471923410892,13.992664627730846,10.774638697504997,7.4824404418468475,7.781054221093655,9.725396402180195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,0,,Gambia,gambia,,7,37246,GMB,,,,FALSE,37247,2,Gambia,gambia,,,,,,,small,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,0,,New Zealand,new zealand,,8,13668,NZL,,,,FALSE,13669,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,0,,New Zealand,new zealand,,8,13669,NZL,,,,FALSE,13670,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,0,,New Zealand,new zealand,,8,14385,NZL,,,,FALSE,14386,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,0,,New Zealand,new zealand,,8,14386,NZL,,,,FALSE,14387,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,0,,New Zealand,new zealand,,8,14758,NZL,,,,FALSE,14759,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,0,,New Zealand,new zealand,,8,15106,NZL,,,,FALSE,15107,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,0,,New Zealand,new zealand,,8,15467,NZL,,,,FALSE,15468,2,New Zealand,new zealand,,,,,,,medium,,,999.5241852551699,1005.2672832906246,1003.7370405308902,1002.8803673535585,1019.3987512402236,1039.978856857866,1053.659101318568,1045.8644577041268,1032.0168732479215,1017.4932641349733,1011.1288538686931,1014.3528864607215,1024.207890238613,1035.9994866028428,1030.1890866048634,1014.6289868541062,1000.5523354373872,1003.2948000356555,1010.8801479712129,1028.9504372477531,1065.829733647406,1095.4361937642097,1099.7565093450248,1114.4489822089672,1145.6424642466009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,0,,New Zealand,new zealand,,8,15468,NZL,,,,FALSE,15469,2,New Zealand,new zealand,,,,,,,medium,,,11.865786846727133,11.813060462474823,11.760319892317057,12.49852041900158,12.340337570756674,12.287492107599974,12.129164285957813,11.918183628469706,11.97098333388567,12.12923924997449,12.392852112650871,12.234611056745052,12.709203347563744,13.236486256122589,13.8164591640234,13.974665969610214,14.343852236866951,14.554791823029518,14.6074147708714,14.449125543236732,14.92379880324006,15.398400951176882,16.08390576019883,16.505794927477837,16.874948628246784,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,0,,New Zealand,new zealand,,8,15479,NZL,,,,FALSE,15480,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,0,,New Zealand,new zealand,,8,15826,NZL,,,,FALSE,15827,2,New Zealand,new zealand,,,,,,,medium,,,1656.4310072734952,1697.1269282065332,1729.538657464087,1754.4137466363609,1768.3678283654153,1793.828854188323,1773.342846006155,1766.0985542684793,1770.2646469920874,1812.1705789119005,1812.2949469573796,1807.9451348595321,1782.469864219427,1748.1851300299168,1677.8617048561573,1606.2916187234223,1590.360893279314,1626.0327398478985,1673.2444503605366,1730.0284550823271,1765.5425700247288,1736.8333418741822,1617.4931333772838,1540.851076491177,1526.9297263920307,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,0,,New Zealand,new zealand,,8,15827,NZL,,,,FALSE,15828,2,New Zealand,new zealand,,,,,,,medium,,,3526.26557777822,3558.5979337878525,3575.6372526735067,3588.2161892428994,3616.6796470060945,3643.1772371307015,3641.7759771868587,3637.9516868181527,3658.4592943042517,3660.3727463558316,3637.727755624801,3628.733000703156,3667.9402035214007,3694.468787290156,3643.3154477886856,3504.5112012028694,3371.076977521181,3291.24696129933,3258.806889988482,3301.701756555587,3342.325255934149,3371.663528177887,3339.7544926553965,3386.207274507731,3513.8424373678863,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,0,,New Zealand,new zealand,,8,15828,NZL,,,,FALSE,15829,2,New Zealand,new zealand,,,,,,,medium,,,908.4887759722769,912.5460844635963,843.7001887559891,783.7964858338237,726.6744285076857,677.8364376425743,581.2029097191989,536.4906039424241,472.35912588611245,411.0678170621395,335.73769544065,276.18246691673994,232.15449128299952,210.92849633470178,196.9454002380371,195.25982436165214,230.3020602799952,421.6365698054433,542.3475683033466,670.9704488180578,535.5331028960645,383.50228541716933,241.63787557184696,247.63921908289194,282.58977434039116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,0,,New Zealand,new zealand,,8,15829,NZL,,,,FALSE,15830,2,New Zealand,new zealand,,,,,,,medium,,,1107.771262422204,1019.4865356609225,968.9693691767752,992.7530600391328,1053.7093102037907,1102.111351761967,1134.7029891647398,1096.1817068941891,994.0670642890036,915.5394292734563,829.9007845260203,768.3469971120358,763.2070099972188,848.2217688150704,894.7202361226082,907.3168538101017,857.8828022740781,830.9528554975986,850.867183290422,887.692309718579,1072.950334791094,1148.3204992972314,1184.9047723188996,1227.9629708379507,1333.8527576774359,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,0,,New Zealand,new zealand,,8,15830,NZL,,,,FALSE,15831,2,New Zealand,new zealand,,,,,,,medium,,,3.709318310022354,3.064193282276392,1.8815542943775654,1.1828001998364925,0.6988792605698109,0.32252875715494156,0.4300405830144882,0.5912828631699085,0.3762594498693943,0.5912641324102879,0.5374954901635647,1.7736648209393024,1.8811523839831352,2.0961193405091763,2.418523635715246,2.096057090908289,1.8810872584581375,1.8273431211709976,1.8810891807079315,1.8810884580016136,1.8810942322015762,1.5048840306699276,1.934900838881731,2.1499023884534836,2.3111367411911488,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,0,,New Zealand,new zealand,,8,16186,NZL,,,,FALSE,16187,2,New Zealand,new zealand,,,,,,,medium,,,12726.958845447749,12843.489275675267,12898.862852800637,12876.604654155672,12897.831363264471,12944.505408532917,12864.055318325758,12801.509326275438,12860.634594149888,13026.81556392461,13059.784781012684,13053.289489842951,13032.321236401796,13000.944189287722,12846.739792134613,12621.73041941598,12572.28596624732,12624.484999570996,12570.013443443924,12536.77606235817,12553.461887277663,12482.185875881463,12134.675910562277,11984.01189653948,12059.300810303539,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,0,,New Zealand,new zealand,,8,16187,NZL,,,,FALSE,16188,2,New Zealand,new zealand,,,,,,,medium,,,155783.08311208338,156313.02265592292,155875.45327181742,154522.75181113556,153853.36915544793,154076.1495000869,154370.98505574837,154976.5760125853,156062.46156768873,157281.1193265468,158131.30879915133,158269.30903253332,158335.4847768098,158101.55206028745,157351.1266045831,155647.63658011705,154474.3631509766,153342.8739479035,151467.01773291454,149309.29423053935,147911.59720386192,146755.10975276306,144919.58307217434,144606.08665468916,145601.4472349435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,0,,New Zealand,new zealand,,8,16188,NZL,,,,FALSE,16189,2,New Zealand,new zealand,,,,,,,medium,,,359468.9288483076,359034.08933626115,356288.28961765766,351607.98172038794,347973.5238538869,346755.1583983712,346737.6847798303,347510.85395413265,347715.1364971623,348034.97947363555,347406.5370532349,346307.34226534516,345145.4028107859,345351.2503218539,345785.72013363615,345623.4648990743,345440.2493522875,345149.63410448655,344182.14248508215,343168.58392855525,342009.9763472676,341192.0937906727,339924.17984797806,339927.24415324256,340451.7353754118,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,0,,New Zealand,new zealand,,8,16189,NZL,,,,FALSE,16190,2,New Zealand,new zealand,,,,,,,medium,,,455039.9976134002,455456.9807863347,455524.28709662333,453839.07142098993,450474.06611464545,447977.4689719863,446788.6232621409,446420.1716889106,445722.0200804733,446731.2324758768,450424.52880081907,452802.40939931944,452581.6393016577,449724.8630271554,446475.3781869635,443252.8889298998,445123.62336490303,449203.11285110936,453719.15646147355,454451.04036937654,453085.3242757432,449061.6138095446,442616.7745193392,433992.43189599365,431209.9826595709,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,0,,New Zealand,new zealand,,8,16190,NZL,,,,FALSE,16191,2,New Zealand,new zealand,,,,,,,medium,,,169738.69013478234,169855.9222224988,169283.6978915967,167534.11342007667,166004.48402868584,164386.3555372879,163369.76378023997,164364.3677084297,165078.16951408237,162600.40094691142,157045.99458423257,152601.1360166259,149077.5177618973,148950.71725859866,150710.02838242427,150857.37464269623,149172.18135693297,149291.5274265334,149075.17260071635,148255.2895674631,147793.52177402377,146896.43040528148,140384.89789246768,133870.14840183035,131971.86288024858,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,0,,New Zealand,new zealand,,8,16191,NZL,,,,FALSE,16192,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,0,,New Zealand,new zealand,,8,16203,NZL,,,,FALSE,16204,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,0,,New Zealand,new zealand,,8,16547,NZL,,,,FALSE,16548,2,New Zealand,new zealand,,,,,,,medium,,,43974.595679257065,43966.21157332137,43659.515832193196,43303.65059265122,43015.02447390929,42975.7056122385,42863.070024743676,42920.08833224699,42982.98350613564,43236.10138942301,43420.52493395284,43476.527605932206,43439.98799470067,43308.10666275397,42933.8422697857,42333.091862626374,41953.398357804865,41686.85339236632,41177.25498915091,40637.67680644989,40306.30533564836,40018.21760017052,39424.903959494084,39322.35179198533,39645.48431253061,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,0,,New Zealand,new zealand,,8,16548,NZL,,,,FALSE,16549,2,New Zealand,new zealand,,,,,,,medium,,,346613.2470957935,346179.6053876728,344656.0354279578,342954.31599827856,341277.39939767495,341817.68603328615,342794.8052094467,344679.2008157484,345635.6435676515,347199.3561932035,348045.1930121258,348749.0445315093,349348.7952282578,349987.46060582995,349840.89062095433,348526.66609909385,347537.3617322594,346835.3706640154,345259.97008950263,344471.59141170606,344529.92299611494,344815.39304253086,342964.4223577194,343020.8030016422,344425.11114531383,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,0,,New Zealand,new zealand,,8,16549,NZL,,,,FALSE,16550,2,New Zealand,new zealand,,,,,,,medium,,,548052.4489616901,548115.2883121371,547592.8334083222,547380.3202146627,546375.3967486247,545872.3563590162,543044.8537067026,541285.9942583181,539265.7094120272,538992.342819497,539965.2429095656,541244.0234290697,541409.9716751464,539430.1504257359,536716.1632368304,533031.8888737671,531806.5932019018,533404.0129061379,536898.8768997565,540709.289487537,541390.8604784422,540138.0811259411,534992.056264013,529894.3551129699,528217.751634758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,0,,New Zealand,new zealand,,8,16550,NZL,,,,FALSE,16551,2,New Zealand,new zealand,,,,,,,medium,,,370034.28975572437,374804.1810272522,380620.3158994913,381471.99446359277,381640.11167704314,380730.72939448804,377749.97032153606,375682.61287242547,374644.4322429858,374232.1339578703,371458.2999663502,370099.3799319081,369471.4347855374,368370.0666471012,366471.41728653386,363956.7633964345,363803.12338969857,366948.4293924719,369077.27381203324,369790.5271671079,367955.45921747014,366375.3792518079,361733.7377191819,360492.0329423137,360705.60635494813,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,0,,New Zealand,new zealand,,8,16551,NZL,,,,FALSE,16552,2,New Zealand,new zealand,,,,,,,medium,,,257.2190256267786,262.93376855552197,281.1772314943373,283.1011840328574,273.3570505641401,264.1640175804496,260.24548967182636,261.6132922247052,263.94020894542336,269.7745348364115,261.1887241303921,228.12289679795504,196.11199514567852,191.77210158109665,191.32985954731703,199.52867689356208,231.59843837469816,259.32208412885666,267.8909955136478,241.07009845227003,231.1939612776041,231.05681134015322,211.22926775738597,194.85523350164294,194.5065013282001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,0,,New Zealand,new zealand,,8,16563,NZL,,,,FALSE,16564,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,0,,New Zealand,new zealand,,8,16908,NZL,,,,FALSE,16909,2,New Zealand,new zealand,,,,,,,medium,,,368.43171748146415,349.5918134599924,324.5094464048743,317.935901787132,312.6455741673708,304.51367623358965,301.5580949001014,295.20170248672366,281.54161989688873,267.26939952746034,260.85610009357333,259.1800444945693,262.74518828466535,265.97624288126826,264.63898814842105,258.45257207006216,247.863644156605,238.38847010955215,229.58617848157883,223.29155801609159,223.2354704067111,233.65286506339908,235.4353615231812,247.8593582250178,270.3697432167828,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,0,,New Zealand,new zealand,,8,16909,NZL,,,,FALSE,16910,2,New Zealand,new zealand,,,,,,,medium,,,70856.61929392442,70561.75683189556,70030.36170239747,69751.6543806605,69817.25966178998,70290.10193781555,70754.38858039677,71041.1865305826,71063.60608972237,70975.30891888216,70927.29310946912,70823.54395883903,70698.94507879019,70282.27604626492,69690.99455329031,68963.37259260193,68469.01489193738,68071.3721062541,67663.16272776946,67450.7711530365,67582.1830097735,67752.83293341473,67628.16898819804,68002.51109521091,68709.7120525986,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,0,,New Zealand,new zealand,,8,16910,NZL,,,,FALSE,16911,2,New Zealand,new zealand,,,,,,,medium,,,349367.8895680569,350247.02875545993,349783.804394532,349547.1170344278,349782.4153666608,350748.15085593984,349380.30688476935,349148.3954617642,349225.7299097888,349390.09208840877,349065.4275593348,349185.51226922125,348464.78646635264,346802.1246252991,345010.0353630036,343836.55918982625,343821.77483776584,344554.34234251454,345161.6936886981,345089.76743573695,343713.05694624037,341176.082762789,337927.56133690104,333539.3387824632,329314.5509345047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,0,,New Zealand,new zealand,,8,16911,NZL,,,,FALSE,16912,2,New Zealand,new zealand,,,,,,,medium,,,299898.3538741283,300146.6715238914,299840.9159046039,300127.939934738,299303.114672184,298590.90096650645,297212.75015657395,296746.96510070935,296523.3070702888,296859.1045682989,297719.46283018216,298104.457978379,297856.0525557846,297261.36666544527,296863.4886440933,296750.4851573594,296756.15538224205,297541.1797978468,298154.2868514322,297918.76652394235,296569.0846559517,294644.11625934765,292550.3004725687,290927.96414469555,289218.11189527065,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,0,,New Zealand,new zealand,,8,16912,NZL,,,,FALSE,16913,2,New Zealand,new zealand,,,,,,,medium,,,26221.172481890768,26530.28858840093,27252.089788801968,27630.93388810754,27516.583016771823,26791.604744829237,26125.88932704553,25307.489381298423,25168.342246036977,25117.797542016953,25061.32964849472,24518.48986506462,24206.021710947156,24199.61310127005,24265.860849767923,24483.117189269513,24636.326500672847,24966.833062827587,24862.510707799345,24602.83037699759,24130.5232831724,23781.683697309345,23245.65685627982,22773.676270697266,22327.861345980316,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,0,,New Zealand,new zealand,,8,16913,NZL,,,,FALSE,16914,2,New Zealand,new zealand,,,,,,,medium,,,15.498369053006172,15.666230920702219,16.225787810981274,16.729291141033173,16.72929159924388,16.841166507452726,16.617348063737154,16.505509551614523,16.505431286990643,16.05784697830677,15.945929046720266,16.225547187030315,16.28141527250409,16.28137658163905,16.113581959158182,15.889905378222466,15.778105553239584,15.610415115952492,15.05083491653204,14.715107265859842,14.54727578535676,15.16260914877057,15.218454480171204,15.554178684949875,15.889904733747244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,0,,New Zealand,new zealand,,8,17270,NZL,,,,FALSE,17271,2,New Zealand,new zealand,,,,,,,medium,,,129.684550344944,126.05798279121518,118.74146689847112,122.83216905593872,138.55573599785566,167.27595506608486,181.9785018414259,188.7916251718998,194.5273071601987,197.59307061508298,198.95498651266098,194.41412206739187,188.96220338717103,175.0525830425322,156.66150313988328,144.46299919486046,135.04706720262766,127.4495162256062,118.99866735190153,115.02536177635193,106.96771501004696,118.5441176444292,134.9450330287218,149.8123728260398,158.8914419747889,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,0,,New Zealand,new zealand,,8,17271,NZL,,,,FALSE,17272,2,New Zealand,new zealand,,,,,,,medium,,,80987.06193950772,80850.85492736474,80705.46390132979,80880.03425422683,81351.64101593569,82003.84490296617,82227.46661832929,82122.19582020864,81804.36898501962,81515.79682730883,81476.86507911608,81741.17546897754,81683.66184208542,81091.51001686975,80229.78058058769,79434.3736676909,78830.10789765418,78664.5561998561,78678.43840662763,78793.25751854852,78907.28658235073,78850.15791561827,78092.28502848744,77830.55207644403,78098.00881165266,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,0,,New Zealand,new zealand,,8,17272,NZL,,,,FALSE,17273,2,New Zealand,new zealand,,,,,,,medium,,,304183.834814325,305121.58670248464,305554.5304853618,305961.22596114874,305600.4068657458,304808.34377124533,303229.7772065252,302360.6906761937,302556.5557829514,303545.33474193513,304911.2851945199,306279.20355143026,306580.1533049233,305658.37363252044,303650.95721821487,302251.73937321827,301464.7833972126,302122.65974278003,301857.0942130573,301734.58946148306,300562.89241509885,298468.2011417374,294143.1111879535,291949.81656818464,291779.43634534255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,0,,New Zealand,new zealand,,8,17273,NZL,,,,FALSE,17274,2,New Zealand,new zealand,,,,,,,medium,,,151210.46002776548,154311.1145351231,158200.2184795998,161163.89202989265,162068.68200225383,162686.14183415845,161288.23290357366,160292.07825564593,159698.69596336037,160709.67540374026,162275.7349620089,164667.49951563403,166067.01095657796,165558.59159206972,162916.7960576974,158828.92501306906,155980.0963414684,154309.4121147804,153134.0966631584,151861.88474621996,150824.09561389312,148749.95992891118,144010.7883864306,141013.1283600405,140993.64649299532,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,0,,New Zealand,new zealand,,8,17274,NZL,,,,FALSE,17275,2,New Zealand,new zealand,,,,,,,medium,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,0,,New Zealand,new zealand,,8,17631,NZL,,,,FALSE,17632,2,New Zealand,new zealand,,,,,,,medium,,,4123.964194957167,4072.165750414133,4047.0344101265073,4094.5212729535997,4041.4395281486213,4007.9279180318117,3955.117176435888,3914.4817804805934,3859.72618483752,3893.335852984339,3963.4328869245946,4098.427912149578,4235.950268648565,4274.623851507902,4194.118169303983,4044.3827708773315,3895.977307371795,3785.9957095123827,3800.281524658203,3893.5287815779448,4074.8378037400544,4274.79615553841,4389.212645545602,4409.452609568834,4442.784455060959,"{""type"":""MultiPoint"",""coordinates"":[]}"
